name;state_name;country_name;latitude;longitude;citied_by;cover_date
Dimapur;Nagaland;India;25.77852;93.78508;8;2023-04-01
Coimbatore;Tamil Nadu;India;10.8;77.09;0;2023-03-31
Kirkuk;Kirkuk Governorate;Iraq;35.46806;44.39222;0;2023-03-29
Aberdeen;Scotland;United Kingdom;57.14369;-2.09814;1;2023-03-27
Boston;Georgia;United States;30.79186;-83.78989;5;2023-03-27
Boston;Massachusetts;United States;42.35843;-71.05977;5;2023-03-27
Boston;New York;United States;42.62895;-78.73753;5;2023-03-27
Atlanta;Georgia;United States;33.749;-84.38798;14;2023-03-27
Atlanta;Illinois;United States;40.25948;-89.23342;14;2023-03-27
Atlanta;Michigan;United States;45.00473;-84.14389;14;2023-03-27
Atlanta;Texas;United States;33.11374;-94.16435;14;2023-03-27
Redmond;Oregon;United States;44.27262;-121.17392;8;2023-03-25
Redmond;Washington;United States;47.67399;-122.12151;8;2023-03-25
Knoxville;Georgia;United States;32.72431;-83.99769;2;2023-03-25
Knoxville;Illinois;United States;40.90837;-90.28485;2;2023-03-25
Knoxville;Iowa;United States;41.32083;-93.10937;2;2023-03-25
Knoxville;Tennessee;United States;35.96064;-83.92074;2;2023-03-25
Karlsruhe;Baden-Württemberg;Germany;49.00937;8.40444;3;2023-03-24
Kuopio;Pirkanmaa;Finland;62.89238;27.67703;2;2023-03-20
Durban;KwaZulu-Natal;South Africa;-29.8579;31.0292;11;2023-03-20
Atlanta;Georgia;United States;33.749;-84.38798;3;2023-03-17
Atlanta;Illinois;United States;40.25948;-89.23342;3;2023-03-17
Atlanta;Michigan;United States;45.00473;-84.14389;3;2023-03-17
Atlanta;Texas;United States;33.11374;-94.16435;3;2023-03-17
Beijing;Beijing;China;39.9075;116.39723;3;2023-03-15
Rabat;Kénitra;Morocco;34.01325;-6.83255;4;2023-03-15
Falun;Dalarna County;Sweden;60.60357;15.62597;23;2023-03-15
Valladolid;Léon;Spain;41.65518;-4.72372;10;2023-03-15
Manchester;England;United Kingdom;53.41667;-2.25;27;2023-03-15
Durban;KwaZulu-Natal;South Africa;-29.8579;31.0292;15;2023-03-15
Xiamen;Fujian;China;24.47979;118.08187;24;2023-03-15
Exeter;England;United Kingdom;50.7236;-3.52751;5;2023-03-15
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589;7;2023-03-01
Ahvaz;Khuzestan Province;Iran;31.31901;48.6842;1;2023-03-01
Tehran;Tehran Province;Iran;35.69439;51.42151;3;2023-03-01
Silver Spring;Maryland;United States;38.99067;-77.02609;1;2023-03-01
Wuhan;Hubei;China;30.58333;114.26667;3;2023-03-01
Kiel;Schleswig-Holstein;Germany;54.32133;10.13489;4;2023-03-01
Northampton;England;United Kingdom;52.25;-0.88333;1;2023-03-01
Thuwal;Al Bahah;Saudi Arabia;22.28333333;39.1;11;2023-03-01
Thuwal;Makkah;Saudi Arabia;22.28333333;39.1;11;2023-03-01
Haifa;Haifa District;Israel;32.81841;34.9885;0;2023-03-01
Wuhan;Hubei;China;30.58333;114.26667;28;2023-03-01
Notre Dame;Indiana;United States;41.70019;-86.23793;49;2023-03-01
Teaneck;New Jersey;United States;40.8976;-74.01597;8;2023-03-01
Atlanta;Georgia;United States;33.749;-84.38798;25;2023-03-01
Atlanta;Illinois;United States;40.25948;-89.23342;25;2023-03-01
Atlanta;Michigan;United States;45.00473;-84.14389;25;2023-03-01
Atlanta;Texas;United States;33.11374;-94.16435;25;2023-03-01
Munich;Bavaria;Germany;48.13743;11.57549;27;2023-03-01
Busan;Busan;South Korea;35.10168;129.03004;0;2023-03-01
Thiruvananthapuram;Kerala;India;8.60399;76.98574;2;2023-03-01
Berkeley;California;United States;37.87159;-122.27275;3;2023-03-01
Berkeley;Illinois;United States;41.88892;-87.9034;3;2023-03-01
Berkeley;Missouri;United States;38.7545;-90.33123;3;2023-03-01
Kumbakonam;Tamil Nadu;India;10.96209;79.39124;4;2023-03-01
Melbourne;Victoria;Australia;-37.814;144.96332;2;2023-03-01
Amman;Amman Governorate;Jordan;31.95522;35.94503;11;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;2;2023-03-01
Leiden;South Holland;Netherlands;52.15833;4.49306;5;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;6;2023-03-01
Changchun;Jilin;China;43.88;125.32278;1;2023-03-01
Logan;Iowa;United States;41.64305;-95.7889;6;2023-03-01
Logan;Ohio;United States;39.54007;-82.4071;6;2023-03-01
Logan;Utah;United States;41.73549;-111.83439;6;2023-03-01
Logan;West Virginia;United States;37.84871;-81.99346;6;2023-03-01
Nagoya;Aichi Prefecture;Japan;35.18147;136.90641;2;2023-03-01
Hamburg;Hamburg;Germany;53.57532;10.01534;2;2023-03-01
Doha;Doha;Qatar;25.28545;51.53096;3;2023-03-01
Davis;California;United States;38.54491;-121.74052;4;2023-03-01
Davis;Oklahoma;United States;34.50453;-97.11946;4;2023-03-01
Chennai;Tamil Nadu;India;13.08784;80.27847;12;2023-03-01
Lisbon;Guarda;Portugal;38.71666667;-9.16666667;3;2023-03-01
Lisbon;Lisbon;Portugal;38.72635;-9.14843;3;2023-03-01
Sydney;New South Wales;Australia;-33.86785;151.20732;5;2023-03-01
Taoyuan;Taoyuan;Taiwan;24.895;121.24611;1;2023-03-01
Guildford;England;United Kingdom;51.23536;-0.57427;2;2023-03-01
Boston;Georgia;United States;30.79186;-83.78989;6;2023-03-01
Boston;Massachusetts;United States;42.35843;-71.05977;6;2023-03-01
Boston;New York;United States;42.62895;-78.73753;6;2023-03-01
Melbourne;Victoria;Australia;-37.814;144.96332;3;2023-03-01
London;England;United Kingdom;51.50853;-0.12574;11;2023-03-01
Oxford;England;United Kingdom;51.75222;-1.25596;11;2023-03-01
Sodo;Southern Nations, Nationalities, and Peoples' Region;Ethiopia;6.86;37.76159;36;2023-03-01
Tehran;Tehran Province;Iran;35.69439;51.42151;1;2023-03-01
Hangzhou;Zhejiang;China;30.29365;120.16142;4;2023-03-01
Nottingham;England;United Kingdom;52.9536;-1.15047;2;2023-03-01
Buffalo;Iowa;United States;41.45642;-90.72347;2;2023-03-01
Buffalo;Minnesota;United States;45.17191;-93.87469;2;2023-03-01
Buffalo;Missouri;United States;37.64393;-93.09241;2;2023-03-01
Buffalo;New York;United States;42.88645;-78.87837;2;2023-03-01
Buffalo;Oklahoma;United States;36.83559;-99.6304;2;2023-03-01
Buffalo;South Carolina;United States;34.72569;-81.68343;2;2023-03-01
Buffalo;South Dakota;United States;45.58416;-103.54603;2;2023-03-01
Buffalo;Texas;United States;31.46379;-96.05802;2;2023-03-01
Buffalo;West Virginia;United States;38.61759;-81.9818;2;2023-03-01
Buffalo;Wyoming;United States;44.34831;-106.69894;2;2023-03-01
Corfu;Ionian Islands Region;Greece;39.62069;19.91975;11;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;2;2023-03-01
Lahore;Punjab;Pakistan;31.558;74.35071;11;2023-03-01
Giza;Giza;Egypt;30.00808;31.21093;14;2023-03-01
Cranfield;England;United Kingdom;52.06869;-0.60884;6;2023-03-01
Leuven;Flanders;Belgium;50.87959;4.70093;2;2023-03-01
Tilburg;North Brabant;Netherlands;51.55551;5.0913;10;2023-03-01
Jinan;Shandong;China;36.66833;116.99722;34;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;7;2023-03-01
Nakhon Pathom;Nakhon Pathom;Thailand;13.8196;100.04427;16;2023-03-01
Manchester;England;United Kingdom;53.41667;-2.25;16;2023-03-01
Johannesburg;Gauteng;South Africa;-26.20227;28.04363;15;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;37;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;14;2023-03-01
Chengdu;Sichuan;China;30.66667;104.06667;14;2023-03-01
Sacramento;California;United States;38.58157;-121.4944;12;2023-03-01
Cambridge;Illinois;United States;41.30365;-90.1929;6;2023-03-01
Cambridge;Maryland;United States;38.56317;-76.07883;6;2023-03-01
Cambridge;Massachusetts;United States;42.3751;-71.10561;6;2023-03-01
Cambridge;Minnesota;United States;45.57274;-93.22439;6;2023-03-01
Cambridge;Nebraska;United States;40.28195;-100.16569;6;2023-03-01
Cambridge;New York;United States;43.02813;-73.38122;6;2023-03-01
Cambridge;Ohio;United States;40.03118;-81.58846;6;2023-03-01
Cambridge;Wisconsin;United States;43.00361;-89.0165;6;2023-03-01
Baghdad;Baghdad Governorate;Iraq;33.34058;44.40088;3;2023-03-01
London;England;United Kingdom;51.50853;-0.12574;4;2023-03-01
Melbourne;Victoria;Australia;-37.814;144.96332;4;2023-03-01
Karachi;Sindh;Pakistan;24.8608;67.0104;25;2023-03-01
Wuhan;Hubei;China;30.58333;114.26667;5;2023-03-01
Mendaro;Basque Country;Spain;43.25326;-2.38568;5;2023-03-01
Harrisburg;Arkansas;United States;35.56425;-90.71678;23;2023-03-01
Harrisburg;Illinois;United States;37.73838;-88.54061;23;2023-03-01
Harrisburg;Nebraska;United States;41.55636;-103.73856;23;2023-03-01
Harrisburg;North Carolina;United States;35.32395;-80.65784;23;2023-03-01
Harrisburg;Oregon;United States;44.27401;-123.17065;23;2023-03-01
Harrisburg;Pennsylvania;United States;40.2737;-76.88442;23;2023-03-01
Harrisburg;South Dakota;United States;43.43137;-96.69727;23;2023-03-01
Lille;Hauts-de-France;France;50.63297;3.05858;27;2023-03-01
Kasaragod;Kerala;India;12.49838;74.98959;51;2023-03-01
Tempe;Arizona;United States;33.41477;-111.90931;10;2023-03-01
Tallinn;Harju County;Estonia;59.43696;24.75353;22;2023-03-01
Ningbo;Zhejiang;China;29.87819;121.54945;10;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;65;2023-03-01
Sydney;New South Wales;Australia;-33.86785;151.20732;17;2023-03-01
Nanjing;Taiwan;China;32.06167;118.77778;26;2023-03-01
Stillwater;Minnesota;United States;45.05636;-92.80604;6;2023-03-01
Stillwater;New York;United States;42.93841;-73.65317;6;2023-03-01
Stillwater;Oklahoma;United States;36.11561;-97.05837;6;2023-03-01
Vienna;Vienna;Austria;48.20849;16.37208;3;2023-03-01
Hamadan;Hamadan Province;Iran;34.8;48.51666667;0;2023-03-01
Manchester;England;United Kingdom;53.41667;-2.25;16;2023-03-01
Chengdu;Sichuan;China;30.66667;104.06667;4;2023-03-01
Warsaw;Masovian Voivodeship;Poland;52.22977;21.01178;16;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;3;2023-03-01
Malatya;Malatya;Turkey;38.35018;38.31667;4;2023-03-01
Chongqing;Chongqing;China;29.56278;106.55278;4;2023-03-01
Puli;Nantou;Taiwan;23.96639;120.96952;4;2023-03-01
Malatya;Malatya;Turkey;38.35018;38.31667;24;2023-03-01
Eugene;Oregon;United States;44.05207;-123.08675;1;2023-03-01
Quezon City;Metro Manila;Philippines;14.6488;121.0509;0;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;2;2023-03-01
Delft;South Holland;Netherlands;52.00667;4.35556;33;2023-03-01
Edmonton;Alberta;Canada;53.55014;-113.46871;9;2023-03-01
Dhaka;Dhaka District;Bangladesh;23.81093;90.36542;10;2023-03-01
Sonipat;Haryana;India;29.0;76.91667;0;2023-03-01
Kuala Lumpur;Kuala Lumpur;Malaysia;3.1412;101.68653;28;2023-03-01
Sydney;New South Wales;Australia;-33.86785;151.20732;42;2023-03-01
Tokyo;Tokyo;Japan;35.6895;139.69171;5;2023-03-01
Shenzhen;Guangdong;China;22.55653;113.9859;6;2023-03-01
Durham;California;United States;39.64627;-121.79998;5;2023-03-01
Durham;Connecticut;United States;41.48176;-72.68121;5;2023-03-01
Durham;New Hampshire;United States;43.13397;-70.92645;5;2023-03-01
Durham;New York;United States;42.39953;-74.17236;5;2023-03-01
Durham;North Carolina;United States;35.99403;-78.89862;5;2023-03-01
Durham;Oregon;United States;45.40206;-122.75287;5;2023-03-01
Miami;Arizona;United States;33.39922;-110.86872;6;2023-03-01
Miami;Florida;United States;25.77427;-80.19366;6;2023-03-01
Miami;Oklahoma;United States;36.87451;-94.87746;6;2023-03-01
Miami;Texas;United States;35.69143;-100.63819;6;2023-03-01
Rome;Lazio;Italy;41.89193;12.51133;0;2023-03-01
Beijing;Beijing;China;39.9075;116.39723;22;2023-03-01
New Brunswick;New Jersey;United States;40.48622;-74.45182;1;2023-03-01
Madrid;Madrid;Spain;40.4165;-3.70256;3;2023-03-01
Lecce;Apulia;Italy;40.35481;18.17244;2;2023-03-01
Dongguan;Guangdong;China;23.01797;113.74866;16;2023-03-01
Tianjin;Tianjin;China;39.14666667;117.20555556;0;2023-02-28
Bloomington;California;United States;34.07029;-117.39588;4;2023-02-28
Bloomington;Illinois;United States;40.4842;-88.99369;4;2023-02-28
Bloomington;Indiana;United States;39.16533;-86.52639;4;2023-02-28
Bloomington;Minnesota;United States;44.8408;-93.29828;4;2023-02-28
Bloomington;Texas;United States;28.64777;-96.89249;4;2023-02-28
Pasadena;California;United States;34.14778;-118.14452;15;2023-02-28
Pasadena;Maryland;United States;39.10733;-76.57108;15;2023-02-28
Pasadena;Texas;United States;29.69106;-95.2091;15;2023-02-28
Hangzhou;Zhejiang;China;30.29365;120.16142;2;2023-02-28
Cambridge;Illinois;United States;41.30365;-90.1929;12;2023-02-28
Cambridge;Maryland;United States;38.56317;-76.07883;12;2023-02-28
Cambridge;Massachusetts;United States;42.3751;-71.10561;12;2023-02-28
Cambridge;Minnesota;United States;45.57274;-93.22439;12;2023-02-28
Cambridge;Nebraska;United States;40.28195;-100.16569;12;2023-02-28
Cambridge;New York;United States;43.02813;-73.38122;12;2023-02-28
Cambridge;Ohio;United States;40.03118;-81.58846;12;2023-02-28
Cambridge;Wisconsin;United States;43.00361;-89.0165;12;2023-02-28
Dallas;Georgia;United States;33.92371;-84.84077;2;2023-02-27
Dallas;North Carolina;United States;35.31653;-81.17619;2;2023-02-27
Dallas;Oregon;United States;44.91928;-123.31705;2;2023-02-27
Dallas;Pennsylvania;United States;41.33619;-75.96325;2;2023-02-27
Dallas;Texas;United States;32.78306;-96.80667;2;2023-02-27
New Delhi;Delhi;India;28.63576;77.22445;31;2023-02-27
Beijing;Beijing;China;39.9075;116.39723;1;2023-02-25
Portsmouth;England;United Kingdom;50.8;-1.06667;21;2023-02-25
Bogor;Jawa Barat;Indonesia;-6.59444;106.78917;3;2023-02-21
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589;17;2023-02-20
Birmingham;England;United Kingdom;52.48142;-1.89983;0;2023-02-17
Hyderabad;Telangana;India;17.38405;78.45636;0;2023-02-17
Nanning;Guangxi Zhuang;China;22.81667;108.31667;1;2023-02-17
Shenyang;Liaoning;China;41.79222;123.43278;11;2023-02-15
Beijing;Beijing;China;39.9075;116.39723;17;2023-02-15
Belfast;Northern Ireland;United Kingdom;54.59682;-5.92541;11;2023-02-15
Hsinchu;Hsinchu;Taiwan;24.80361;120.96861;9;2023-02-15
Rome;Lazio;Italy;41.89193;12.51133;1;2023-02-14
Beijing;Beijing;China;39.9075;116.39723;7;2023-02-14
London;England;United Kingdom;51.50853;-0.12574;1;2023-02-09
Tokyo;Tokyo;Japan;35.6895;139.69171;16;2023-02-09
Changsha;Guizhou;China;28.68778;105.98972;5;2023-02-07
Changsha;Hunan;China;28.19874;112.97087;5;2023-02-07
Wuhan;Hubei;China;30.58333;114.26667;0;2023-02-06
Guangzhou;Guangdong;China;23.11667;113.25;0;2023-02-05
Lanzhou;Gansu;China;36.05701;103.83987;0;2023-02-05
St. Louis;Missouri;United States;38.62727;-90.19789;26;2023-02-03
Seoul;Seoul;South Korea;37.566;126.9784;1;2023-02-02
Rennes;Bretagne;France;48.11198;-1.67429;18;2023-02-01
Carlisle;Arkansas;United States;34.78315;-91.74652;9;2023-02-01
Carlisle;Iowa;United States;41.50082;-93.49105;9;2023-02-01
Carlisle;Kentucky;United States;38.31202;-84.02743;9;2023-02-01
Carlisle;Massachusetts;United States;42.52926;-71.3495;9;2023-02-01
Carlisle;Ohio;United States;39.582;-84.32022;9;2023-02-01
Carlisle;Pennsylvania;United States;40.20148;-77.18887;9;2023-02-01
Mumbai;Maharashtra;India;19.07283;72.88261;4;2023-02-01
Shanghai;Shanghai;China;31.22222;121.45806;18;2023-02-01
Los Angeles;California;United States;34.05223;-118.24368;0;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;10;2023-02-01
Braunschweig;Lower Saxony;Germany;52.26594;10.52673;20;2023-02-01
Sakakah;Al Jawf;Saudi Arabia;29.96974;40.20641;25;2023-02-01
Sejong;Sejong City;South Korea;36.59245;127.29223;14;2023-02-01
Vigo;Galicia;Spain;42.23282;-8.72264;9;2023-02-01
Sharjah;Sharjah Emirate;United Arab Emirates;25.33737;55.41206;8;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;3;2023-02-01
Curitiba;Paraná;Brazil;-25.42778;-49.27306;6;2023-02-01
Catania;Sicily;Italy;37.47169;14.84731;4;2023-02-01
University Park;Florida;United States;25.74649;-80.36755;0;2023-02-01
University Park;Illinois;United States;41.44298;-87.6836;0;2023-02-01
University Park;Maryland;United States;38.97039;-76.94192;0;2023-02-01
University Park;New Mexico;United States;32.28343;-106.75334;0;2023-02-01
University Park;Texas;United States;32.85013;-96.80028;0;2023-02-01
Nanchang;Jiangxi;China;28.68396;115.85306;4;2023-02-01
Harbin;Heilongjiang;China;45.75;126.65;2;2023-02-01
Los Angeles;California;United States;34.05223;-118.24368;15;2023-02-01
San Francisco;California;United States;37.77493;-122.41942;3;2023-02-01
Madrid;Madrid;Spain;40.4165;-3.70256;1;2023-02-01
Cambridge;England;United Kingdom;52.2;0.11667;8;2023-02-01
Dublin;Leinster;Ireland;53.33306;-6.24889;5;2023-02-01
Waterloo;Ontario;Canada;43.4668;-80.51639;15;2023-02-01
Waterloo;Quebec;Canada;45.35008;-72.51582;15;2023-02-01
Nawabshah;Sindh;Pakistan;26.23939;68.40369;0;2023-02-01
Jinan;Shandong;China;36.66833;116.99722;3;2023-02-01
Baton Rouge;Louisiana;United States;30.44332;-91.18747;1;2023-02-01
Ulundi;KwaZulu-Natal;South Africa;-28.33523;31.41617;5;2023-02-01
Hawthorn;South Australia;Australia;-34.97384;138.60738;0;2023-02-01
Hawthorn;Victoria;Australia;-37.81992;145.0358;0;2023-02-01
East Lansing;Michigan;United States;42.73698;-84.48387;130;2023-02-01
Memphis;Florida;United States;27.53587;-82.56121;0;2023-02-01
Memphis;Michigan;United States;42.89642;-82.76881;0;2023-02-01
Memphis;Missouri;United States;40.45781;-92.17129;0;2023-02-01
Memphis;Tennessee;United States;35.14953;-90.04898;0;2023-02-01
Memphis;Texas;United States;34.72478;-100.53401;0;2023-02-01
Szeged;Csongrád County;Hungary;46.253;20.14824;22;2023-02-01
Agadir;Assa-Zag (EH-partial);Morocco;30.42018;-9.59815;7;2023-02-01
Durban;KwaZulu-Natal;South Africa;-29.8579;31.0292;28;2023-02-01
Dubai;Dubai;United Arab Emirates;25.0657;55.17128;55;2023-02-01
Butare;Southern Province;Rwanda;-2.59667;29.73944;0;2023-02-01
Thuwal;Al Bahah;Saudi Arabia;22.28333333;39.1;4;2023-02-01
Thuwal;Makkah;Saudi Arabia;22.28333333;39.1;4;2023-02-01
Missoula;Montana;United States;46.87215;-113.994;20;2023-02-01
Vancouver;British Columbia;Canada;49.24966;-123.11934;3;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;20;2023-02-01
Haikou;Hainan;China;20.04583;110.34167;17;2023-02-01
Haikou;Yunnan;China;24.77985;102.57548;17;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;2;2023-02-01
Lanzhou;Gansu;China;36.05701;103.83987;1;2023-02-01
Chengdu;Sichuan;China;30.66667;104.06667;8;2023-02-01
Rochester;Illinois;United States;39.74949;-89.53176;5;2023-02-01
Rochester;Indiana;United States;41.06476;-86.21583;5;2023-02-01
Rochester;Massachusetts;United States;41.73177;-70.82004;5;2023-02-01
Rochester;Michigan;United States;42.68059;-83.13382;5;2023-02-01
Rochester;Minnesota;United States;44.02163;-92.4699;5;2023-02-01
Rochester;New Hampshire;United States;43.30453;-70.97562;5;2023-02-01
Rochester;New York;United States;43.15478;-77.61556;5;2023-02-01
Rochester;Pennsylvania;United States;40.70229;-80.28645;5;2023-02-01
Rochester;Washington;United States;46.82177;-123.09625;5;2023-02-01
Rochester;Wisconsin;United States;42.74141;-88.22426;5;2023-02-01
Johannesburg;Gauteng;South Africa;-26.20227;28.04363;7;2023-02-01
Wuhan;Hubei;China;30.58333;114.26667;1;2023-02-01
Manama;Capital Governorate;Bahrain;26.22787;50.58565;4;2023-02-01
Pieve Emanuele;Lombardy;Italy;45.35052;9.20268;9;2023-02-01
Szczecin;West Pomeranian Voivodeship;Poland;53.42894;14.55302;1;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;22;2023-02-01
Rock Hill;Missouri;United States;38.60755;-90.37845;3;2023-02-01
Rock Hill;New York;United States;41.62593;-74.59766;3;2023-02-01
Rock Hill;South Carolina;United States;34.92487;-81.02508;3;2023-02-01
Seoul;Seoul;South Korea;37.566;126.9784;10;2023-02-01
Bardhaman;West Bengal;India;23.25;87.85;23;2023-02-01
Hayama;Kanagawa Prefecture;Japan;35.27651;139.57733;26;2023-02-01
Dhaka;Dhaka District;Bangladesh;23.81093;90.36542;7;2023-02-01
Semarang;Jawa Tengah;Indonesia;-6.99306;110.42083;0;2023-02-01
Tehran;Tehran Province;Iran;35.69439;51.42151;6;2023-02-01
Brussels;Brussels-Capital Region;Belgium;50.85045;4.34878;16;2023-02-01
Santiago;Región Metropolitana de Santiago;Chile;-33.45694;-70.64827;6;2023-02-01
Oxford;England;United Kingdom;51.75222;-1.25596;9;2023-02-01
Brussels;Brussels-Capital Region;Belgium;50.85045;4.34878;4;2023-02-01
Dunedin;Otago Region;New Zealand;-45.87416;170.50361;1;2023-02-01
Dubai;Dubai;United Arab Emirates;25.0657;55.17128;5;2023-02-01
Los Angeles;California;United States;34.05223;-118.24368;6;2023-02-01
Berlin;Berlin;Germany;52.52437;13.41053;25;2023-02-01
Newark;Arkansas;United States;35.70174;-91.44152;10;2023-02-01
Newark;California;United States;37.52966;-122.04024;10;2023-02-01
Newark;Delaware;United States;39.68372;-75.74966;10;2023-02-01
Newark;Illinois;United States;41.53697;-88.58341;10;2023-02-01
Newark;New Jersey;United States;40.73566;-74.17237;10;2023-02-01
Newark;New York;United States;43.04673;-77.09525;10;2023-02-01
Newark;Ohio;United States;40.05812;-82.40126;10;2023-02-01
Newark;Texas;United States;33.00124;-97.48447;10;2023-02-01
Swift Current;Saskatchewan;Canada;50.28337;-107.80135;15;2023-02-01
Rome;Lazio;Italy;41.89193;12.51133;14;2023-02-01
Tehran;Tehran Province;Iran;35.69439;51.42151;7;2023-02-01
Reston;Virginia;United States;38.96872;-77.3411;10;2023-02-01
Shanghai;Shanghai;China;31.22222;121.45806;15;2023-02-01
Bengbu;Anhui;China;32.94083;117.36083;2;2023-02-01
Johannesburg;Gauteng;South Africa;-26.20227;28.04363;37;2023-02-01
Chengdu;Sichuan;China;30.66667;104.06667;12;2023-02-01
Huddersfield;England;United Kingdom;53.64904;-1.78416;35;2023-02-01
Ulm;Baden-Württemberg;Germany;48.39841;9.99155;5;2023-02-01
Changsha;Guizhou;China;28.68778;105.98972;1;2023-02-01
Changsha;Hunan;China;28.19874;112.97087;1;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;19;2023-02-01
Tokyo;Tokyo;Japan;35.6895;139.69171;2;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;11;2023-02-01
Kensington;New South Wales;Australia;-33.92019;151.22241;4;2023-02-01
Kensington;Victoria;Australia;-37.79188;144.93114;4;2023-02-01
Bari;Apulia;Italy;40.93333;16.66667;13;2023-02-01
Troy;Alabama;United States;31.80877;-85.96995;4;2023-02-01
Troy;Illinois;United States;38.72921;-89.88315;4;2023-02-01
Troy;Kansas;United States;39.78305;-95.08997;4;2023-02-01
Troy;Maine;United States;44.66479;-69.24088;4;2023-02-01
Troy;Michigan;United States;42.60559;-83.14993;4;2023-02-01
Troy;Missouri;United States;38.97949;-90.9807;4;2023-02-01
Troy;New Hampshire;United States;42.82397;-72.18119;4;2023-02-01
Troy;New York;United States;42.72841;-73.69179;4;2023-02-01
Troy;North Carolina;United States;35.35847;-79.89449;4;2023-02-01
Troy;Ohio;United States;40.0395;-84.20328;4;2023-02-01
Troy;Pennsylvania;United States;41.78591;-76.78801;4;2023-02-01
Troy;Tennessee;United States;36.33868;-89.16396;4;2023-02-01
Troy;Texas;United States;31.20684;-97.30278;4;2023-02-01
Tianjin;Tianjin;China;39.14666667;117.20555556;155;2023-02-01
Redmond;Oregon;United States;44.27262;-121.17392;2;2023-02-01
Redmond;Washington;United States;47.67399;-122.12151;2;2023-02-01
Warsaw;Masovian Voivodeship;Poland;52.22977;21.01178;4;2023-02-01
Patna;Bihar;India;25.41667;85.16667;2;2023-02-01
Madison;Alabama;United States;34.69926;-86.74833;1;2023-02-01
Madison;Connecticut;United States;41.27954;-72.59843;1;2023-02-01
Madison;Florida;United States;30.46938;-83.41293;1;2023-02-01
Madison;Georgia;United States;33.59568;-83.46794;1;2023-02-01
Madison;Illinois;United States;38.68255;-90.15705;1;2023-02-01
Madison;Indiana;United States;38.73589;-85.37996;1;2023-02-01
Madison;Maine;United States;44.79756;-69.87978;1;2023-02-01
Madison;Minnesota;United States;45.00968;-96.19588;1;2023-02-01
Madison;Mississippi;United States;32.46181;-90.11536;1;2023-02-01
Madison;Nebraska;United States;41.82834;-97.45505;1;2023-02-01
Madison;New Hampshire;United States;43.89924;-71.1484;1;2023-02-01
Madison;New Jersey;United States;40.75982;-74.4171;1;2023-02-01
Madison;North Carolina;United States;36.38542;-79.95949;1;2023-02-01
Madison;Ohio;United States;41.77116;-81.04982;1;2023-02-01
Madison;South Dakota;United States;44.00608;-97.11395;1;2023-02-01
Madison;Virginia;United States;38.38041;-78.2575;1;2023-02-01
Madison;West Virginia;United States;38.06705;-81.81929;1;2023-02-01
Madison;Wisconsin;United States;43.07305;-89.40123;1;2023-02-01
Kerman;Kerman Province;Iran;30.28321;57.07879;9;2023-02-01
Cambridge;England;United Kingdom;52.2;0.11667;2;2023-02-01
Amritsar;Punjab;India;31.67;74.84;58;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;4;2023-02-01
Amherst;Massachusetts;United States;42.36723;-72.51852;1;2023-02-01
Amherst;New York;United States;42.97839;-78.79976;1;2023-02-01
Amherst;Ohio;United States;41.39782;-82.22238;1;2023-02-01
Amherst;Virginia;United States;37.58514;-79.05141;1;2023-02-01
Amherst;Wisconsin;United States;44.45081;-89.28484;1;2023-02-01
Stanford;California;United States;37.42411;-122.16608;7;2023-02-01
Stanford;Kentucky;United States;37.53119;-84.66189;7;2023-02-01
Stanford;Montana;United States;47.15358;-110.21826;7;2023-02-01
Sydney;New South Wales;Australia;-33.86785;151.20732;5;2023-02-01
London;England;United Kingdom;51.50853;-0.12574;47;2023-02-01
Sheffield;England;United Kingdom;53.38297;-1.4659;12;2023-02-01
Noida;Uttar Pradesh;India;28.58;77.33;0;2023-02-01
Beijing;Beijing;China;39.9075;116.39723;30;2023-02-01
Adelaide;South Australia;Australia;-34.92866;138.59863;4;2023-02-01
Shanghai;Shanghai;China;31.22222;121.45806;3;2023-01-31
Kolhapur;Maharashtra;India;16.69013;74.22981;7;2023-01-27
Lucknow;Uttar Pradesh;India;26.83928;80.92313;6;2023-01-27
Guangzhou;Guangdong;China;23.11667;113.25;6;2023-01-26
Berkeley;California;United States;37.87159;-122.27275;3;2023-01-25
Berkeley;Illinois;United States;41.88892;-87.9034;3;2023-01-25
Berkeley;Missouri;United States;38.7545;-90.33123;3;2023-01-25
