state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2;year;month;total_paper_num;total_cited_num;paper_num_density;citation_density;academic_index;crdi_index
california;ca;unitedstates;University of San Francisco;44;2020-12-01;unitedstatesofamerica;409736.05205120693;2020;12;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
himachalpradesh;hp;india;National Institute of Technology Hamirpur;9;2020-12-01;india;55397.64070406964;2020;12;1;9;0.09155572119817497;0.8240014907835748;4.5;1.80518573732725
missouri;mo;unitedstates;Saint Louis University;1;2020-12-01;unitedstatesofamerica;180475.97622118753;2020;12;10;1192;0.8262169550489391;98.48506104183355;108.36363636363636;69.22497145350629
zurich;zh;switzerland;ZHAW Zurich University of Applied Sciences;9;2020-12-01;switzerland;1738.6108428882562;2020;12;7;100;0.9381596375878849;13.402280536969783;12.5;8.946813391519223
california;ca;unitedstates;Pepperdine University;24;2020-12-01;unitedstatesofamerica;409736.05205120693;2020;12;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
westbengal;wb;india;University of Gour Banga;79;2020-12-01;india;86363.04812620154;2020;12;9;499;0.791812534619833;43.90160608614407;49.9;31.53113954025464
newyork;ny;unitedstates;Icahn School of Medicine at Mount Sinai;19;2020-12-01;unitedstatesofamerica;136932.6539458316;2020;12;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
missouri;mo;unitedstates;College of Engineering and Computing;78;2020-12-01;unitedstatesofamerica;180475.97622118753;2020;12;10;1192;0.8262169550489391;98.48506104183355;108.36363636363636;69.22497145350629
massachusetts;ma;unitedstates;Harvard T.H. Chan School of Public Health;2;2020-12-01;unitedstatesofamerica;21161.529388635758;2020;12;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
westbengal;wb;india;University of Gour Banga;154;2020-12-01;india;86363.04812620154;2020;12;9;499;0.791812534619833;43.90160608614407;49.9;31.53113954025464
illinois;il;unitedstates;Kellogg School of Management Northwestern University;14;2020-12-01;unitedstatesofamerica;150153.0283211724;2020;12;17;591;1.4262442651518505;49.58296239439669;32.833333333333336;27.94751333096063
california;ca;unitedstates;Stanford University;1;2020-12-01;unitedstatesofamerica;409736.05205120693;2020;12;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
virginia;va;unitedstates;University of Virginia School of Engineering and Applied Science;119;2020-12-01;unitedstatesofamerica;103724.92225889304;2020;12;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
virginia;va;unitedstates;College of Engineering and Computing;21;2020-12-01;unitedstatesofamerica;103724.92225889304;2020;12;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
california;ca;unitedstates;Stanford Engineering;244;2020-12-01;unitedstatesofamerica;409736.05205120693;2020;12;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
virginia;va;unitedstates;College of Engineering and Computing;10;2020-12-01;unitedstatesofamerica;103724.92225889304;2020;12;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
california;ca;unitedstates;Department of Civil and Environmental Engineering;17;2020-12-01;unitedstatesofamerica;409736.05205120693;2020;12;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
telangana;tg;india;Computer Science and Engineering Department;5;2020-12-01;india;114817.21369660273;2020;12;1;5;0.08582876603878714;0.4291438301939357;2.5;1.0049908654109077
australiancapitalterritory;act;australia;The Australian National University;26;2020-12-01;australia;2349.2816671832716;2020;12;1;26;0.1288279542446977;3.3495268103621405;13.0;5.492784921535613
massachusetts;ma;unitedstates;Boston University;62;2020-11-24;unitedstatesofamerica;21161.529388635758;2020;11;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
california;ca;unitedstates;Cadence Design Systems;9;2020-11-16;unitedstatesofamerica;409736.05205120693;2020;11;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
rajasthan;rj;india;Birla Institute of Technology and Science, Pilani;2;2020-11-16;india;343081.5107532024;2020;11;8;283;0.6276613698569578;22.20352095868988;31.444444444444443;18.091875590997095
oregon;or;unitedstates;College of Engineering;53;2020-11-15;unitedstatesofamerica;251886.98299079665;2020;11;3;68;0.24122077481105078;5.467670895717151;17.0;7.569630556842735
westbengal;wb;india;Meghnad Saha Institute of Technology;1;2020-11-06;india;86363.04812620154;2020;11;9;499;0.791812534619833;43.90160608614407;49.9;31.53113954025464
andhrapradesh;ap;india;K L Deemed to be University;3;2020-11-05;india;160581.4926456832;2020;11;6;39;0.5005605000176604;3.2536432501147927;5.571428571428571;3.108544107187008
california;ca;unitedstates;University of California, Santa Barbara;3;2020-11-03;unitedstatesofamerica;409736.05205120693;2020;11;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
newyork;ny;unitedstates;University of Rochester;4;2020-11-02;unitedstatesofamerica;136932.6539458316;2020;11;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
california;ca;unitedstates;Electrical and Computer Engineering Department;18;2020-11-02;unitedstatesofamerica;409736.05205120693;2020;11;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
pernambuco;pe;brazil;Universidade Federal de Pernambuco;2;2020-11-02;brazil;97630.0639357953;2020;11;4;5;0.34816059360618384;0.4352007420077298;1.0;0.5944537785379712
pernambuco;pe;brazil;Universidade Federal de Pernambuco;2;2020-11-01;brazil;97630.0639357953;2020;11;4;5;0.34816059360618384;0.4352007420077298;1.0;0.5944537785379712
illinois;il;unitedstates;Robert R. McCormick School of Engineering and Applied Science;15;2020-11-01;unitedstatesofamerica;150153.0283211724;2020;11;17;591;1.4262442651518505;49.58296239439669;32.833333333333336;27.94751333096063
andhrapradesh;ap;india;Vignans Foundation for Science Technology and Research University;1;2020-11-01;india;160581.4926456832;2020;11;6;39;0.5005605000176604;3.2536432501147927;5.571428571428571;3.108544107187008
madhyapradesh;mp;india;Maulana Azad National Institute of Technology;17;2020-11-01;india;309518.68666156667;2020;11;3;21;0.23728964019920795;1.6610274813944557;5.25;2.3827723738645545
pennsylvania;pa;unitedstates;School of Computer Science;17;2020-11-01;unitedstatesofamerica;119356.63855666919;2020;11;27;704;2.3096901638171246;60.22303241952799;25.142857142857142;29.22519324206742
newjersey;nj;unitedstates;Nokia Bell Labs;4;2020-11-01;unitedstatesofamerica;19667.40324367006;2020;11;17;814;1.7194697744834848;82.33225861350334;45.22222222222222;43.09131687006968
georgia;ga;unitedstates;College of Computing;107;2020-11-01;unitedstatesofamerica;152164.11432143187;2020;11;21;672;1.7598667680220477;56.315736576705525;30.545454545454547;29.54035263006071
texas;tx;unitedstates;College of Engineering;12;2020-11-01;unitedstatesofamerica;685338.8687343894;2020;11;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
southaustralia;sa;australia;Faculty of Health and Medical Sciences;1;2020-11-01;australia;983875.0812460284;2020;11;1;1;0.0724676790893985;0.0724676790893985;0.5;0.21497845272626567
queensland;qld;australia;Griffith Health;260;2020-11-01;australia;1730135.5915559076;2020;11;4;301;0.27847956721152917;20.95558743266757;60.2;27.1446889999597
missouri;mo;unitedstates;McKelvey School of Engineering;32;2020-11-01;unitedstatesofamerica;180475.97622118753;2020;11;10;1192;0.8262169550489391;98.48506104183355;108.36363636363636;69.22497145350629
california;ca;unitedstates;USC Viterbi School of Engineering;8;2020-11-01;unitedstatesofamerica;409736.05205120693;2020;11;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
alberta;ab;canada;University of Alberta;161;2020-11-01;canada;663739.1300613766;2020;11;7;283;0.5221680484237062;21.110508243415552;35.375;19.00255876394642
massachusetts;ma;unitedstates;MIT School of Engineering;32;2020-11-01;unitedstatesofamerica;21161.529388635758;2020;11;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
newyork;ny;unitedstates;Maxwell School of Citizenship and Public Affairs;1;2020-11-01;unitedstatesofamerica;136932.6539458316;2020;11;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
texas;tx;unitedstates;University of Houston;14;2020-11-01;unitedstatesofamerica;685338.8687343894;2020;11;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
colorado;co;unitedstates;University of Colorado Denver;5;2020-11-01;unitedstatesofamerica;269201.86023144564;2020;11;6;150;0.47987636459095295;11.996909114773825;21.428571428571427;11.301785635978737
newjersey;nj;unitedstates;Edward J. Bloustein School of Planning and Public Policy;19;2020-11-01;unitedstatesofamerica;19667.40324367006;2020;11;17;814;1.7194697744834848;82.33225861350334;45.22222222222222;43.09131687006968
michigan;mi;unitedstates;University of Michigan-Flint;18;2020-11-01;unitedstatesofamerica;250043.56921919566;2020;11;9;202;0.7240899812564177;16.251797357088485;20.2;12.391962446114968
ohio;oh;unitedstates;Cleveland Clinic Foundation;5;2020-11-01;unitedstatesofamerica;116043.6526534473;2020;11;6;104;0.5145034080562133;8.918059072974364;14.857142857142858;8.09656844605781
massachusetts;ma;unitedstates;University of Massachusetts Boston;3;2020-11-01;unitedstatesofamerica;21161.529388635758;2020;11;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
georgia;ga;unitedstates;University of Georgia School of Computing;18;2020-11-01;unitedstatesofamerica;152164.11432143187;2020;11;21;672;1.7598667680220477;56.315736576705525;30.545454545454547;29.54035263006071
pennsylvania;pa;unitedstates;University of Pennsylvania;7;2020-11-01;unitedstatesofamerica;119356.63855666919;2020;11;27;704;2.3096901638171246;60.22303241952799;25.142857142857142;29.22519324206742
uttarpradesh;up;india;Academy of Scientific and Innovative Research (AcSIR);177;2020-11-01;india;240261.48376257546;2020;11;7;299;0.5649951315843461;24.133363477674212;37.375;20.69111953641952
saopaulo;sp;brazil;Universidade Paulista;16;2020-11-01;brazil;248638.14516769807;2020;11;5;54;0.4024547191740348;4.346510967079576;9.0;4.5829885620845365
california;ca;unitedstates;University of California, Los Angeles;4;2020-11-01;unitedstatesofamerica;409736.05205120693;2020;11;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
oregon;or;unitedstates;University of Oregon;12;2020-11-01;unitedstatesofamerica;251886.98299079665;2020;11;3;68;0.24122077481105078;5.467670895717151;17.0;7.569630556842735
michigan;mi;unitedstates;University of Michigan, Ann Arbor;6;2020-11-01;unitedstatesofamerica;250043.56921919566;2020;11;9;202;0.7240899812564177;16.251797357088485;20.2;12.391962446114968
pennsylvania;pa;unitedstates;Carnegie Mellon University;5;2020-11-01;unitedstatesofamerica;119356.63855666919;2020;11;27;704;2.3096901638171246;60.22303241952799;25.142857142857142;29.22519324206742
riodejaneiro;rj;brazil;Universidade Federal do Rio de Janeiro;6;2020-11-01;brazil;43977.812549611284;2020;11;4;26;0.37413026647929576;2.4318467321154227;5.2;2.668658999531573
pennsylvania;pa;unitedstates;University of Pennsylvania;13;2020-11-01;unitedstatesofamerica;119356.63855666919;2020;11;27;704;2.3096901638171246;60.22303241952799;25.142857142857142;29.22519324206742
maharashtra;mh;india;Indian Institute of Information Technology, Nagpur;1;2020-10-30;india;306563.1909541172;2020;10;16;95;1.2665058919388263;7.519878733386781;5.588235294117647;4.791539973147751
newyork;ny;unitedstates;Stony Brook University;3;2020-10-30;unitedstatesofamerica;136932.6539458316;2020;10;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
georgia;ga;unitedstates;National Center for Emerging and Zoonotic Infectious Diseases;34;2020-10-29;unitedstatesofamerica;152164.11432143187;2020;10;21;672;1.7598667680220477;56.315736576705525;30.545454545454547;29.54035263006071
washington;wa;unitedstates;Microsoft Corporation;4;2020-10-24;unitedstatesofamerica;174111.6091089331;2020;10;16;215;1.3258799491787594;17.816511817089577;12.647058823529411;10.596483529932582
zurich;zh;switzerland;ETH Zürich;31;2020-10-24;switzerland;1738.6108428882562;2020;10;7;100;0.9381596375878849;13.402280536969783;12.5;8.946813391519223
quebec;qc;canada;Université McGill;10;2020-10-24;canada;1505505.2764716432;2020;10;14;144;0.9842076988137437;10.123279187798506;9.6;6.90249562887075
newjersey;nj;unitedstates;Charles V. Schaefer, Jr. School of Engineering and Science;12;2020-10-24;unitedstatesofamerica;19667.40324367006;2020;10;17;814;1.7194697744834848;82.33225861350334;45.22222222222222;43.09131687006968
pennsylvania;pa;unitedstates;The Robotics Institute;28;2020-10-24;unitedstatesofamerica;119356.63855666919;2020;10;27;704;2.3096901638171246;60.22303241952799;25.142857142857142;29.22519324206742
newjersey;nj;unitedstates;Department of Computer Science;57;2020-10-24;unitedstatesofamerica;19667.40324367006;2020;10;17;814;1.7194697744834848;82.33225861350334;45.22222222222222;43.09131687006968
tamilnadu;tn;india;P.S.R. Engineering College;23;2020-10-24;india;130683.69031632628;2020;10;16;406;1.358171718439591;34.46360735540462;23.88235294117647;19.90137733834023
california;ca;unitedstates;Intel Corporation;765;2020-10-21;unitedstatesofamerica;409736.05205120693;2020;10;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
texas;tx;unitedstates;The University of Texas at Austin;27;2020-10-19;unitedstatesofamerica;685338.8687343894;2020;10;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
connecticut;ct;unitedstates;Innovations for Poverty Action;3;2020-10-16;unitedstatesofamerica;12704.52326463746;2020;10;2;38;0.21164486826110115;4.021252496960922;12.666666666666666;5.633188010629563
newyork;ny;unitedstates;Columbia University;8;2020-10-15;unitedstatesofamerica;136932.6539458316;2020;10;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
ontario;on;canada;Lakehead University;6;2020-10-11;canada;1077587.553876187;2020;10;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
ontario;on;canada;Carleton University;8;2020-10-11;canada;1077587.553876187;2020;10;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
california;ca;unitedstates;Department of Electrical Engineering and Computer Sciences;2;2020-10-11;unitedstatesofamerica;409736.05205120693;2020;10;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
tamilnadu;tn;india;Kumaraguru College of Technology;7;2020-10-07;india;130683.69031632628;2020;10;16;406;1.358171718439591;34.46360735540462;23.88235294117647;19.90137733834023
alabama;al;unitedstates;Auburn University;36;2020-10-06;unitedstatesofamerica;133834.90893377384;2020;10;4;44;0.33885756533352235;3.727433218668746;8.8;4.288763594667423
california;ca;unitedstates;Cisco Systems;25;2020-10-01;unitedstatesofamerica;409736.05205120693;2020;10;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
georgia;ga;unitedstates;Georgia Institute of Technology;3;2020-10-01;unitedstatesofamerica;152164.11432143187;2020;10;21;672;1.7598667680220477;56.315736576705525;30.545454545454547;29.54035263006071
california;ca;unitedstates;Intel Corporation;3;2020-10-01;unitedstatesofamerica;409736.05205120693;2020;10;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
california;ca;unitedstates;University of California, Santa Barbara;14;2020-10-01;unitedstatesofamerica;409736.05205120693;2020;10;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
virginia;va;unitedstates;VCU College of Engineering;78;2020-10-01;unitedstatesofamerica;103724.92225889304;2020;10;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
california;ca;unitedstates;University of California, Riverside;6;2020-10-01;unitedstatesofamerica;409736.05205120693;2020;10;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
virginia;va;unitedstates;Virginia Tech College of Engineering;47;2020-10-01;unitedstatesofamerica;103724.92225889304;2020;10;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
southcarolina;sc;unitedstates;Winthrop University;12;2020-10-01;unitedstatesofamerica;80163.53298778078;2020;10;4;44;0.35423821561388147;3.896620371752696;8.8;4.3502861957888594
delaware;de;unitedstates;University of Delaware;17;2020-10-01;unitedstatesofamerica;5171.661784649603;2020;10;2;18;0.23388687023623309;2.104981832126098;6.0;2.779622900787443
wisconsin;wi;unitedstates;University of Wisconsin-Madison;1;2020-10-01;unitedstatesofamerica;169395.3018014624;2020;10;8;357;0.6644520353086385;29.65117207564799;39.666666666666664;23.327430259207762
andhrapradesh;ap;india;Gudlavalleru Engineering College;7;2020-10-01;india;160581.4926456832;2020;10;6;39;0.5005605000176604;3.2536432501147927;5.571428571428571;3.108544107187008
ontario;on;canada;University of Ottawa;11;2020-10-01;canada;1077587.553876187;2020;10;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
newmexico;nm;unitedstates;University of New Mexico School of Engineering;11;2020-10-01;unitedstatesofamerica;315076.37279347057;2020;10;1;11;0.07898536340165267;0.8688389974181793;5.5;2.149274786939944
newyork;ny;unitedstates;College of Engineering and Applied Sciences;23;2020-10-01;unitedstatesofamerica;136932.6539458316;2020;10;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
texas;tx;unitedstates;Cockrell School of Engineering;32;2020-10-01;unitedstatesofamerica;685338.8687343894;2020;10;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
westbengal;wb;india;Tata Medical Center;10;2020-10-01;india;86363.04812620154;2020;10;9;499;0.791812534619833;43.90160608614407;49.9;31.53113954025464
missouri;mo;unitedstates;College of Engineering and Computing;19;2020-10-01;unitedstatesofamerica;180475.97622118753;2020;10;10;1192;0.8262169550489391;98.48506104183355;108.36363636363636;69.22497145350629
california;ca;unitedstates;UCLA Fielding School of Public Health;15;2020-10-01;unitedstatesofamerica;409736.05205120693;2020;10;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
parana;pr;brazil;Universidade Tecnológica Federal do Paraná;95;2020-10-01;brazil;198666.17842736215;2020;10;6;242;0.49182802193738245;19.837063551474426;34.57142857142857;18.300106714946793
arizona;az;unitedstates;School of Computing and Augmented Intelligence;12;2020-10-01;unitedstatesofamerica;295070.11646160216;2020;10;6;313;0.47638058686503976;24.851187281459577;44.714285714285715;23.347284527536775
delhi;dl;india;Govind Ballabh Pant Engineering College;133;2020-10-01;india;1482.388729972833;2020;10;5;180;0.6847359882878531;24.650495578362708;30.0;18.44507718888352
indiana;in;unitedstates;Purdue University Northwest;14;2020-10-01;unitedstatesofamerica;94332.34490782692;2020;10;11;191;0.9603137248707977;16.674538313665668;15.916666666666666;11.183839568401043
westvirginia;wv;unitedstates;Benjamin M. Statler College of Engineering and Mineral Resources;1;2020-09-26;unitedstatesofamerica;62735.37812376841;2020;9;1;1;0.09052479872255914;0.09052479872255914;0.5;0.22701653248170608
newyork;ny;unitedstates;The New York Academy of Sciences;1;2020-09-23;unitedstatesofamerica;136932.6539458316;2020;9;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
ceara;ce;brazil;Instituto Federal de Educação, Ciência e Tecnologia do Ceará, Fortaleza;4;2020-09-23;brazil;150227.41374429633;2020;9;1;4;0.08389323557704453;0.33557294230817813;2.0;0.8064887259617409
quebec;qc;canada;McGill Centre for Bioinformatics;15;2020-09-21;canada;1505505.2764716432;2020;9;14;144;0.9842076988137437;10.123279187798506;9.6;6.90249562887075
ontario;on;canada;Toronto Metropolitan University;0;2020-09-18;canada;1077587.553876187;2020;9;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
westbengal;wb;india;Indian Institute of Technology Kharagpur;38;2020-09-10;india;86363.04812620154;2020;9;9;499;0.791812534619833;43.90160608614407;49.9;31.53113954025464
mississippi;ms;unitedstates;College of Forest Resources;13;2020-09-01;unitedstatesofamerica;123806.48769843725;2020;9;1;13;0.0852770596093578;1.1086017749216515;6.5;2.5646262781770033
kentucky;ky;unitedstates;Stanley and Karen Pigman College of Engineering;0;2020-09-01;unitedstatesofamerica;104577.76784295173;2020;9;1;0;0.08652243622599944;0.0;0.0;0.028840812075333146
tamilnadu;tn;india;St. Joseph's College of Engineering;9;2020-09-01;india;130683.69031632628;2020;9;16;406;1.358171718439591;34.46360735540462;23.88235294117647;19.90137733834023
uttarpradesh;up;india;Sharda University;61;2020-09-01;india;240261.48376257546;2020;9;7;299;0.5649951315843461;24.133363477674212;37.375;20.69111953641952
wisconsin;wi;unitedstates;UW-Madison College of Engineering;52;2020-09-01;unitedstatesofamerica;169395.3018014624;2020;9;8;357;0.6644520353086385;29.65117207564799;39.666666666666664;23.327430259207762
westernaustralia;wa;australia;Edith Cowan University;48;2020-09-01;australia;2528138.6968684313;2020;9;3;105;0.2034864791010656;7.122026768537296;26.25;11.191837749212787
minasgerais;mg;brazil;Universidade Federal de Vicosa;2;2020-09-01;brazil;586372.6300000143;2020;9;5;67;0.37645747981253913;5.044530229488024;11.166666666666666;5.5292181253224095
california;ca;unitedstates;Chapman University;11;2020-09-01;unitedstatesofamerica;409736.05205120693;2020;9;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
ontario;on;canada;Ontario Tech University;113;2020-09-01;canada;1077587.553876187;2020;9;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
california;ca;unitedstates;Department of Mechanical Engineering;9;2020-09-01;unitedstatesofamerica;409736.05205120693;2020;9;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
parana;pr;brazil;Universidade Tecnológica Federal do Paraná;72;2020-09-01;brazil;198666.17842736215;2020;9;6;242;0.49182802193738245;19.837063551474426;34.57142857142857;18.300106714946793
kansas;ks;unitedstates;Kansas State University;22;2020-09-01;unitedstatesofamerica;212825.58313709893;2020;9;1;22;0.0815113312670283;1.7932492878746225;11.0;4.291586873047216
wisconsin;wi;unitedstates;University of Wisconsin-Madison;7;2020-09-01;unitedstatesofamerica;169395.3018014624;2020;9;8;357;0.6644520353086385;29.65117207564799;39.666666666666664;23.327430259207762
alaska;ak;unitedstates;"College of Engineering &amp; Mines University of Alaska Fairbanks";1;2020-09-01;unitedstatesofamerica;1505326.5817075362;2020;9;2;3;0.14060227312250032;0.21090340968375046;1.0;0.45050189426875026
illinois;il;unitedstates;University of Illinois at Chicago;0;2020-09-01;unitedstatesofamerica;150153.0283211724;2020;9;17;591;1.4262442651518505;49.58296239439669;32.833333333333336;27.94751333096063
massachusetts;ma;unitedstates;MIT School of Engineering;62;2020-09-01;unitedstatesofamerica;21161.529388635758;2020;9;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
wisconsin;wi;unitedstates;University of Wisconsin-Madison;134;2020-09-01;unitedstatesofamerica;169395.3018014624;2020;9;8;357;0.6644520353086385;29.65117207564799;39.666666666666664;23.327430259207762
ohio;oh;unitedstates;College of Engineering and Applied Science;42;2020-09-01;unitedstatesofamerica;116043.6526534473;2020;9;6;104;0.5145034080562133;8.918059072974364;14.857142857142858;8.09656844605781
washington;wa;unitedstates;University of Washington;16;2020-09-01;unitedstatesofamerica;174111.6091089331;2020;9;16;215;1.3258799491787594;17.816511817089577;12.647058823529411;10.596483529932582
california;ca;unitedstates;California Institute of Technology;24;2020-09-01;unitedstatesofamerica;409736.05205120693;2020;9;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
texas;tx;unitedstates;Southern Methodist University;21;2020-09-01;unitedstatesofamerica;685338.8687343894;2020;9;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
karnataka;ka;india;Indian Institute for Human Settlements;7;2020-09-01;india;191841.35560540104;2020;9;11;74;0.9042758829582161;6.083310485355272;6.166666666666667;4.384751011660051
massachusetts;ma;unitedstates;The Business School;39;2020-09-01;unitedstatesofamerica;21161.529388635758;2020;9;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
massachusetts;ma;unitedstates;Harvard Business School;78;2020-09-01;unitedstatesofamerica;21161.529388635758;2020;9;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
california;ca;unitedstates;University of Southern California;1;2020-09-01;unitedstatesofamerica;409736.05205120693;2020;9;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
andhrapradesh;ap;india;K L Deemed to be University;22;2020-08-31;india;160581.4926456832;2020;8;6;39;0.5005605000176604;3.2536432501147927;5.571428571428571;3.108544107187008
northcarolina;nc;unitedstates;Duke University;18;2020-08-23;unitedstatesofamerica;127661.41419226406;2020;8;10;623;0.8505466489441733;52.989056229221994;56.63636363636363;36.82532217150993
massachusetts;ma;unitedstates;Harvard Pilgrim Health Care Institute;4;2020-08-23;unitedstatesofamerica;21161.529388635758;2020;8;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
massachusetts;ma;unitedstates;Harvard T.H. Chan School of Public Health;24;2020-08-20;unitedstatesofamerica;21161.529388635758;2020;8;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
michigan;mi;unitedstates;University of Michigan, Ann Arbor;23;2020-08-17;unitedstatesofamerica;250043.56921919566;2020;8;9;202;0.7240899812564177;16.251797357088485;20.2;12.391962446114968
westbengal;wb;india;University of Gour Banga;94;2020-08-15;india;86363.04812620154;2020;8;9;499;0.791812534619833;43.90160608614407;49.9;31.53113954025464
ontario;on;canada;Toronto Metropolitan University;73;2020-08-13;canada;1077587.553876187;2020;8;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
southcarolina;sc;unitedstates;Clemson University;14;2020-08-10;unitedstatesofamerica;80163.53298778078;2020;8;4;44;0.35423821561388147;3.896620371752696;8.8;4.3502861957888594
colorado;co;unitedstates;University of Colorado Denver;6;2020-08-08;unitedstatesofamerica;269201.86023144564;2020;8;6;150;0.47987636459095295;11.996909114773825;21.428571428571427;11.301785635978737
tamilnadu;tn;india;Bharathidasan University;11;2020-08-06;india;130683.69031632628;2020;8;16;406;1.358171718439591;34.46360735540462;23.88235294117647;19.90137733834023
alabama;al;unitedstates;Department of Electrical and Computer Engineering;5;2020-08-02;unitedstatesofamerica;133834.90893377384;2020;8;4;44;0.33885756533352235;3.727433218668746;8.8;4.288763594667423
assam;as;india;Indian Institute of Information Technology Guwahati;2;2020-08-01;india;79529.61869578768;2020;8;3;26;0.26586558724717657;2.3041684228088637;6.5;3.0233446700186803
connecticut;ct;unitedstates;UConn College of Engineering;35;2020-08-01;unitedstatesofamerica;12704.52326463746;2020;8;2;38;0.21164486826110115;4.021252496960922;12.666666666666666;5.633188010629563
california;ca;unitedstates;Baskin School of Engineering;14;2020-08-01;unitedstatesofamerica;409736.05205120693;2020;8;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
pennsylvania;pa;unitedstates;Department of Computer and Information Sciences;7;2020-08-01;unitedstatesofamerica;119356.63855666919;2020;8;27;704;2.3096901638171246;60.22303241952799;25.142857142857142;29.22519324206742
virginia;va;unitedstates;George Mason University;5;2020-08-01;unitedstatesofamerica;103724.92225889304;2020;8;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
california;ca;unitedstates;University of California, Berkeley;53;2020-08-01;unitedstatesofamerica;409736.05205120693;2020;8;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
virginia;va;unitedstates;Virginia Tech College of Engineering;31;2020-08-01;unitedstatesofamerica;103724.92225889304;2020;8;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
massachusetts;ma;unitedstates;Massachusetts Institute of Technology;20;2020-08-01;unitedstatesofamerica;21161.529388635758;2020;8;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
pennsylvania;pa;unitedstates;Penn State College of Engineering;11;2020-08-01;unitedstatesofamerica;119356.63855666919;2020;8;27;704;2.3096901638171246;60.22303241952799;25.142857142857142;29.22519324206742
